family,modality,metric,state_a,condition_a,state_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
vision_minus_shuffle,preference,sample_preference,projector-interp000,vision,projector-interp000,shuffled_image,overall,300,227.5,134.5,0.7583333333333333,0.4483333333333333,0.31,140,12,148,0.26166666666666666,0.36,2000,20261096
vision_minus_shuffle,preference,mean_margin,projector-interp000,vision,projector-interp000,shuffled_image,overall,300,543.7104052717054,-26.943934770109173,1.8123680175723516,-0.08981311590036391,1.9021811334727154,260,37,3,1.59262148598994,2.2377267323813017,2000,20261097
vision_minus_shuffle,preference,paired_preference,projector-interp000,vision,projector-interp000,shuffled_image,color,50,29.0,8.0,0.58,0.16,0.42,22,1,27,0.28,0.58,2000,20261098
vision_minus_shuffle,preference,sample_preference,projector-interp000,vision,projector-interp000,shuffled_image,color,50,39.5,23.0,0.79,0.46,0.33,25,1,24,0.22,0.44,2000,20261099
vision_minus_shuffle,preference,mean_margin,projector-interp000,vision,projector-interp000,shuffled_image,color,50,102.81249975413084,-6.218749165534973,2.056249995082617,-0.12437498331069946,2.1806249783933165,43,6,1,1.479999982714653,2.9049999739229677,2000,20261100
vision_minus_shuffle,preference,paired_preference,projector-interp000,vision,projector-interp000,shuffled_image,coordinate,50,22.0,8.0,0.44,0.16,0.28,15,1,34,0.14,0.42,2000,20261101
vision_minus_shuffle,preference,sample_preference,projector-interp000,vision,projector-interp000,shuffled_image,coordinate,50,36.0,28.0,0.72,0.56,0.16,16,1,33,0.09,0.24,2000,20261102
vision_minus_shuffle,preference,mean_margin,projector-interp000,vision,projector-interp000,shuffled_image,coordinate,50,35.5944567322731,2.739195689558983,0.711889134645462,0.05478391379117966,0.6571052208542824,43,7,0,0.47273589223623275,0.8630465018749237,2000,20261103
vision_minus_shuffle,preference,paired_preference,projector-interp000,vision,projector-interp000,shuffled_image,count,50,21.0,6.0,0.42,0.12,0.3,18,3,29,0.14,0.46,2000,20261104
vision_minus_shuffle,preference,sample_preference,projector-interp000,vision,projector-interp000,shuffled_image,count,50,34.0,23.0,0.68,0.46,0.22,24,5,21,0.11,0.33,2000,20261105
vision_minus_shuffle,preference,mean_margin,projector-interp000,vision,projector-interp000,shuffled_image,count,50,18.281249701976776,0.06249997019767761,0.3656249940395355,0.0012499994039535522,0.364374994635582,38,10,2,0.2462499940395355,0.49999998450279237,2000,20261106
vision_minus_shuffle,preference,paired_preference,projector-interp000,vision,projector-interp000,shuffled_image,ocr,50,9.0,5.0,0.18,0.1,0.08,7,3,40,-0.04,0.2,2000,20261107
vision_minus_shuffle,preference,sample_preference,projector-interp000,vision,projector-interp000,shuffled_image,ocr,50,29.5,26.5,0.59,0.53,0.06,7,3,40,-0.01,0.14,2000,20261108
vision_minus_shuffle,preference,mean_margin,projector-interp000,vision,projector-interp000,shuffled_image,ocr,50,30.80309904189337,-1.0064349662689922,0.6160619808378673,-0.020128699325379844,0.6361906801632472,40,10,0,0.4047662235895792,0.8802509072621661,2000,20261109
vision_minus_shuffle,preference,paired_preference,projector-interp000,vision,projector-interp000,shuffled_image,shape,50,40.0,11.0,0.8,0.22,0.58,31,2,17,0.42,0.74,2000,20261110
vision_minus_shuffle,preference,sample_preference,projector-interp000,vision,projector-interp000,shuffled_image,shape,50,45.0,27.5,0.9,0.55,0.35,31,2,17,0.25,0.45,2000,20261111
vision_minus_shuffle,preference,mean_margin,projector-interp000,vision,projector-interp000,shuffled_image,shape,50,307.96874961827416,13.187497662962414,6.159374992365483,0.26374995325924827,5.895625039106235,46,4,0,4.796562592729461,7.052812532982789,2000,20261112
vision_minus_shuffle,preference,paired_preference,projector-interp000,vision,projector-interp000,shuffled_image,spatial,50,37.0,0.0,0.74,0.0,0.74,37,0,13,0.62,0.86,2000,20261113
vision_minus_shuffle,preference,sample_preference,projector-interp000,vision,projector-interp000,shuffled_image,spatial,50,43.5,6.5,0.87,0.13,0.74,37,0,13,0.62,0.86,2000,20261114
vision_minus_shuffle,preference,mean_margin,projector-interp000,vision,projector-interp000,shuffled_image,spatial,50,48.250350423157215,-35.707943961024284,0.9650070084631444,-0.7141588792204857,1.67916588768363,50,0,0,1.3113185258209705,2.034860609471798,2000,20261115
vision_minus_shuffle,preference,paired_preference,projector-interp025,vision,projector-interp025,shuffled_image,overall,300,160.0,38.0,0.5333333333333333,0.12666666666666668,0.4066666666666667,133,11,156,0.3433333333333333,0.47,2000,20261116
vision_minus_shuffle,preference,sample_preference,projector-interp025,vision,projector-interp025,shuffled_image,overall,300,228.5,134.0,0.7616666666666667,0.44666666666666666,0.315,142,13,145,0.265,0.36333333333333334,2000,20261117
vision_minus_shuffle,preference,mean_margin,projector-interp025,vision,projector-interp025,shuffled_image,overall,300,614.0376850920729,-46.46250314830935,2.0467922836402432,-0.1548750104943645,2.2016672941346074,257,42,1,1.8753319732866043,2.53487491875296,2000,20261118
vision_minus_shuffle,preference,paired_preference,projector-interp025,vision,projector-interp025,shuffled_image,color,50,30.0,9.0,0.6,0.18,0.42,22,1,27,0.26,0.58,2000,20261119
vision_minus_shuffle,preference,sample_preference,projector-interp025,vision,projector-interp025,shuffled_image,color,50,40.0,23.5,0.8,0.47,0.33,25,1,24,0.23,0.45,2000,20261120
vision_minus_shuffle,preference,mean_margin,projector-interp025,vision,projector-interp025,shuffled_image,color,50,122.40624997299165,-5.6562509983778,2.448124999459833,-0.113125019967556,2.561250019427389,44,5,1,1.7881250231340529,3.3675000339001415,2000,20261121
vision_minus_shuffle,preference,paired_preference,projector-interp025,vision,projector-interp025,shuffled_image,coordinate,50,24.0,6.0,0.48,0.12,0.36,18,0,32,0.24,0.5,2000,20261122
vision_minus_shuffle,preference,sample_preference,projector-interp025,vision,projector-interp025,shuffled_image,coordinate,50,37.0,26.5,0.74,0.53,0.21,19,0,31,0.13,0.29,2000,20261123
vision_minus_shuffle,preference,mean_margin,projector-interp025,vision,projector-interp025,shuffled_image,coordinate,50,46.223488450050354,3.800978660583496,0.9244697690010071,0.07601957321166992,0.8484501957893371,40,10,0,0.6020384541153908,1.1052361288666726,2000,20261124
vision_minus_shuffle,preference,paired_preference,projector-interp025,vision,projector-interp025,shuffled_image,count,50,13.0,7.0,0.26,0.14,0.12,11,5,34,-0.04,0.26,2000,20261125
vision_minus_shuffle,preference,sample_preference,projector-interp025,vision,projector-interp025,shuffled_image,count,50,30.0,24.5,0.6,0.49,0.11,15,7,28,0.01,0.22,2000,20261126
vision_minus_shuffle,preference,mean_margin,projector-interp025,vision,projector-interp025,shuffled_image,count,50,19.374999940395355,-0.21875032782554626,0.3874999988079071,-0.004375006556510925,0.39187500536441805,37,13,0,0.2437500077486038,0.5387500190734863,2000,20261127
vision_minus_shuffle,preference,paired_preference,projector-interp025,vision,projector-interp025,shuffled_image,ocr,50,8.0,5.0,0.16,0.1,0.06,6,3,41,-0.06,0.18,2000,20261128
vision_minus_shuffle,preference,sample_preference,projector-interp025,vision,projector-interp025,shuffled_image,ocr,50,29.0,26.0,0.58,0.52,0.06,7,3,40,-0.01,0.14,2000,20261129
vision_minus_shuffle,preference,mean_margin,projector-interp025,vision,projector-interp025,shuffled_image,ocr,50,34.20308327674866,-0.8384985072272169,0.6840616655349732,-0.016769970144544337,0.7008316356795175,40,10,0,0.44791886938185926,0.9719340819177174,2000,20261130
vision_minus_shuffle,preference,paired_preference,projector-interp025,vision,projector-interp025,shuffled_image,shape,50,35.0,11.0,0.7,0.22,0.48,26,2,22,0.32,0.64,2000,20261131
vision_minus_shuffle,preference,sample_preference,projector-interp025,vision,projector-interp025,shuffled_image,shape,50,42.5,27.0,0.85,0.54,0.31,26,2,22,0.21,0.42,2000,20261132
vision_minus_shuffle,preference,mean_margin,projector-interp025,vision,projector-interp025,shuffled_image,shape,50,313.7656225380488,12.296876272652298,6.275312450760976,0.24593752545304595,6.02937492530793,46,4,0,4.876874862234108,7.27499986454146,2000,20261133
vision_minus_shuffle,preference,paired_preference,projector-interp025,vision,projector-interp025,shuffled_image,spatial,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261134
vision_minus_shuffle,preference,sample_preference,projector-interp025,vision,projector-interp025,shuffled_image,spatial,50,50.0,6.5,1.0,0.13,0.87,50,0,0,0.81,0.93,2000,20261135
vision_minus_shuffle,preference,mean_margin,projector-interp025,vision,projector-interp025,shuffled_image,spatial,50,78.06424091383815,-55.846858248114586,1.561284818276763,-1.1169371649622917,2.678221983239055,50,0,0,2.1643399730324746,3.2048446508497,2000,20261136
vision_minus_shuffle,preference,paired_preference,projector-interp050,vision,projector-interp050,shuffled_image,overall,300,158.0,40.0,0.5266666666666666,0.13333333333333333,0.3933333333333333,129,11,160,0.33,0.45666666666666667,2000,20261137
vision_minus_shuffle,preference,sample_preference,projector-interp050,vision,projector-interp050,shuffled_image,overall,300,227.0,132.0,0.7566666666666667,0.44,0.31666666666666665,143,13,144,0.2683333333333333,0.3616666666666667,2000,20261138
vision_minus_shuffle,preference,mean_margin,projector-interp050,vision,projector-interp050,shuffled_image,overall,300,675.2436724783132,-67.73938657232627,2.250812241594377,-0.22579795524108756,2.476610196835465,255,44,1,2.1348196562163197,2.829858571973138,2000,20261139
vision_minus_shuffle,preference,paired_preference,projector-interp050,vision,projector-interp050,shuffled_image,color,50,34.0,12.0,0.68,0.24,0.44,25,3,22,0.26,0.6,2000,20261140
vision_minus_shuffle,preference,sample_preference,projector-interp050,vision,projector-interp050,shuffled_image,color,50,42.0,23.5,0.84,0.47,0.37,29,3,18,0.25,0.49,2000,20261141
vision_minus_shuffle,preference,mean_margin,projector-interp050,vision,projector-interp050,shuffled_image,color,50,141.71875046030618,-4.343750946223736,2.8343750092061235,-0.08687501892447472,2.9212500281305984,43,6,1,2.0999999900860713,3.8531250483728945,2000,20261142
vision_minus_shuffle,preference,paired_preference,projector-interp050,vision,projector-interp050,shuffled_image,coordinate,50,25.0,7.0,0.5,0.14,0.36,18,0,32,0.24,0.5,2000,20261143
vision_minus_shuffle,preference,sample_preference,projector-interp050,vision,projector-interp050,shuffled_image,coordinate,50,37.5,26.5,0.75,0.53,0.22,20,0,30,0.15,0.3,2000,20261144
vision_minus_shuffle,preference,mean_margin,projector-interp050,vision,projector-interp050,shuffled_image,coordinate,50,58.26451966166496,4.843880712985992,1.1652903932332992,0.09687761425971984,1.0684127789735793,42,8,0,0.7817988041043281,1.3821377584338188,2000,20261145
vision_minus_shuffle,preference,paired_preference,projector-interp050,vision,projector-interp050,shuffled_image,count,50,7.0,7.0,0.14,0.14,0.0,5,5,40,-0.12,0.12,2000,20261146
vision_minus_shuffle,preference,sample_preference,projector-interp050,vision,projector-interp050,shuffled_image,count,50,26.5,22.5,0.53,0.45,0.08,13,7,30,-0.02,0.18,2000,20261147
vision_minus_shuffle,preference,mean_margin,projector-interp050,vision,projector-interp050,shuffled_image,count,50,19.093749701976776,-0.7187499105930328,0.3818749940395355,-0.014374998211860657,0.3962499922513962,35,15,0,0.2243749839067459,0.5724999824166298,2000,20261148
vision_minus_shuffle,preference,paired_preference,projector-interp050,vision,projector-interp050,shuffled_image,ocr,50,10.0,6.0,0.2,0.12,0.08,5,1,44,-0.02,0.18,2000,20261149
vision_minus_shuffle,preference,sample_preference,projector-interp050,vision,projector-interp050,shuffled_image,ocr,50,30.0,27.0,0.6,0.54,0.06,5,1,44,0.0,0.14,2000,20261150
vision_minus_shuffle,preference,mean_margin,projector-interp050,vision,projector-interp050,shuffled_image,ocr,50,36.359482446170986,-0.9392025402614055,0.7271896489234198,-0.01878405080522811,0.745973699728648,39,11,0,0.4787267243067424,1.0605062901178994,2000,20261151
vision_minus_shuffle,preference,paired_preference,projector-interp050,vision,projector-interp050,shuffled_image,shape,50,32.0,8.0,0.64,0.16,0.48,26,2,22,0.32,0.64,2000,20261152
vision_minus_shuffle,preference,sample_preference,projector-interp050,vision,projector-interp050,shuffled_image,shape,50,41.0,26.0,0.82,0.52,0.3,26,2,22,0.2,0.4,2000,20261153
vision_minus_shuffle,preference,mean_margin,projector-interp050,vision,projector-interp050,shuffled_image,shape,50,304.85937476495747,12.578126210602932,6.097187495299149,0.25156252421205866,5.845624971087091,46,4,0,4.796875005991897,7.047499980913708,2000,20261154
vision_minus_shuffle,preference,paired_preference,projector-interp050,vision,projector-interp050,shuffled_image,spatial,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261155
vision_minus_shuffle,preference,sample_preference,projector-interp050,vision,projector-interp050,shuffled_image,spatial,50,50.0,6.5,1.0,0.13,0.87,50,0,0,0.81,0.93,2000,20261156
vision_minus_shuffle,preference,mean_margin,projector-interp050,vision,projector-interp050,shuffled_image,spatial,50,114.94779544323683,-79.15969009883702,2.2989559088647367,-1.5831938019767404,3.882149710841477,50,0,0,3.2201287327706813,4.546553913131357,2000,20261157
vision_minus_shuffle,preference,paired_preference,projector-interp075,vision,projector-interp075,shuffled_image,overall,300,157.0,41.0,0.5233333333333333,0.13666666666666666,0.38666666666666666,126,10,164,0.32666666666666666,0.45,2000,20261158
vision_minus_shuffle,preference,sample_preference,projector-interp075,vision,projector-interp075,shuffled_image,overall,300,226.5,133.5,0.755,0.445,0.31,138,12,150,0.2633333333333333,0.36,2000,20261159
vision_minus_shuffle,preference,mean_margin,projector-interp075,vision,projector-interp075,shuffled_image,overall,300,724.310673824894,-82.12735287727168,2.4143689127496466,-0.27375784292423894,2.6881267556738853,256,42,2,2.324804734865037,3.0463439334147786,2000,20261160
vision_minus_shuffle,preference,paired_preference,projector-interp075,vision,projector-interp075,shuffled_image,color,50,38.0,13.0,0.76,0.26,0.5,27,2,21,0.34,0.66,2000,20261161
vision_minus_shuffle,preference,sample_preference,projector-interp075,vision,projector-interp075,shuffled_image,color,50,44.0,25.5,0.88,0.51,0.37,29,2,19,0.26,0.48,2000,20261162
vision_minus_shuffle,preference,mean_margin,projector-interp075,vision,projector-interp075,shuffled_image,color,50,160.2187503936002,-2.2500012181699276,3.204375007872004,-0.045000024363398554,3.2493750322354025,42,7,1,2.3806250182236544,4.1450000391690995,2000,20261163
vision_minus_shuffle,preference,paired_preference,projector-interp075,vision,projector-interp075,shuffled_image,coordinate,50,28.0,8.0,0.56,0.16,0.4,20,0,30,0.28,0.54,2000,20261164
vision_minus_shuffle,preference,sample_preference,projector-interp075,vision,projector-interp075,shuffled_image,coordinate,50,39.0,26.5,0.78,0.53,0.25,22,0,28,0.17,0.34,2000,20261165
vision_minus_shuffle,preference,mean_margin,projector-interp075,vision,projector-interp075,shuffled_image,coordinate,50,69.90672089159489,6.063781604170799,1.3981344178318977,0.12127563208341599,1.2768587857484817,44,6,0,0.9755862352252006,1.6003394967317581,2000,20261166
vision_minus_shuffle,preference,paired_preference,projector-interp075,vision,projector-interp075,shuffled_image,count,50,7.0,8.0,0.14,0.16,-0.02,6,7,37,-0.18,0.12,2000,20261167
vision_minus_shuffle,preference,sample_preference,projector-interp075,vision,projector-interp075,shuffled_image,count,50,26.5,23.0,0.53,0.46,0.07,14,9,27,-0.03,0.18,2000,20261168
vision_minus_shuffle,preference,mean_margin,projector-interp075,vision,projector-interp075,shuffled_image,count,50,18.406250208616257,-1.312499299645424,0.36812500417232513,-0.026249985992908478,0.3943749901652336,35,14,1,0.19874998778104783,0.6062499845027923,2000,20261169
vision_minus_shuffle,preference,paired_preference,projector-interp075,vision,projector-interp075,shuffled_image,ocr,50,10.0,5.0,0.2,0.1,0.1,5,0,45,0.02,0.18,2000,20261170
vision_minus_shuffle,preference,sample_preference,projector-interp075,vision,projector-interp075,shuffled_image,ocr,50,30.0,26.5,0.6,0.53,0.07,5,0,45,0.02,0.14,2000,20261171
vision_minus_shuffle,preference,mean_margin,projector-interp075,vision,projector-interp075,shuffled_image,ocr,50,37.749841707093374,-0.9531022866566978,0.7549968341418675,-0.019062045733133956,0.7740588798750015,38,12,0,0.48844922844568894,1.100462759517488,2000,20261172
vision_minus_shuffle,preference,paired_preference,projector-interp075,vision,projector-interp075,shuffled_image,shape,50,24.0,7.0,0.48,0.14,0.34,18,1,31,0.2,0.48,2000,20261173
vision_minus_shuffle,preference,sample_preference,projector-interp075,vision,projector-interp075,shuffled_image,shape,50,37.0,25.5,0.74,0.51,0.23,18,1,31,0.13,0.33,2000,20261174
vision_minus_shuffle,preference,mean_margin,projector-interp075,vision,projector-interp075,shuffled_image,shape,50,282.0781241348013,16.578124984633178,5.641562482696027,0.33156249969266355,5.309999983003363,47,3,0,4.325000015331898,6.317812479245476,2000,20261175
vision_minus_shuffle,preference,paired_preference,projector-interp075,vision,projector-interp075,shuffled_image,spatial,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261176
vision_minus_shuffle,preference,sample_preference,projector-interp075,vision,projector-interp075,shuffled_image,spatial,50,50.0,6.5,1.0,0.13,0.87,50,0,0,0.81,0.93,2000,20261177
vision_minus_shuffle,preference,mean_margin,projector-interp075,vision,projector-interp075,shuffled_image,spatial,50,155.95098648918793,-100.2536566616036,3.1190197297837585,-2.005073133232072,5.1240928630158304,50,0,0,4.384092860929668,5.878108332008123,2000,20261178
vision_minus_shuffle,preference,paired_preference,projector-interp100,vision,projector-interp100,shuffled_image,overall,300,155.0,44.0,0.5166666666666667,0.14666666666666667,0.37,124,13,163,0.30666666666666664,0.43333333333333335,2000,20261179
vision_minus_shuffle,preference,sample_preference,projector-interp100,vision,projector-interp100,shuffled_image,overall,300,225.0,132.5,0.75,0.44166666666666665,0.30833333333333335,141,16,143,0.26,0.3566666666666667,2000,20261180
vision_minus_shuffle,preference,mean_margin,projector-interp100,vision,projector-interp100,shuffled_image,overall,300,759.686394495463,-91.41913952703084,2.5322879816515433,-0.30473046509010276,2.837018446741646,259,37,4,2.4816268321960773,3.175771337231642,2000,20261181
vision_minus_shuffle,preference,paired_preference,projector-interp100,vision,projector-interp100,shuffled_image,color,50,37.0,14.0,0.74,0.28,0.46,25,2,23,0.32,0.62,2000,20261182
vision_minus_shuffle,preference,sample_preference,projector-interp100,vision,projector-interp100,shuffled_image,color,50,43.5,25.5,0.87,0.51,0.36,28,2,20,0.25,0.47,2000,20261183
vision_minus_shuffle,preference,mean_margin,projector-interp100,vision,projector-interp100,shuffled_image,color,50,180.0000012210803,0.4999992549419403,3.600000024421606,0.009999985098838806,3.5900000393227676,43,6,1,2.641250030249357,4.510625071045943,2000,20261184
vision_minus_shuffle,preference,paired_preference,projector-interp100,vision,projector-interp100,shuffled_image,coordinate,50,27.0,8.0,0.54,0.16,0.38,19,0,31,0.24,0.52,2000,20261185
vision_minus_shuffle,preference,sample_preference,projector-interp100,vision,projector-interp100,shuffled_image,coordinate,50,38.5,26.0,0.77,0.52,0.25,22,0,28,0.17,0.33,2000,20261186
vision_minus_shuffle,preference,mean_margin,projector-interp100,vision,projector-interp100,shuffled_image,coordinate,50,76.88749706745148,5.277882695198059,1.5377499413490296,0.10555765390396118,1.4321922874450683,46,4,0,1.0953028658032418,1.8002089548110962,2000,20261187
vision_minus_shuffle,preference,paired_preference,projector-interp100,vision,projector-interp100,shuffled_image,count,50,6.0,8.0,0.12,0.16,-0.04,6,8,36,-0.18,0.1,2000,20261188
vision_minus_shuffle,preference,sample_preference,projector-interp100,vision,projector-interp100,shuffled_image,count,50,25.5,22.5,0.51,0.45,0.06,14,11,25,-0.05,0.18,2000,20261189
vision_minus_shuffle,preference,mean_margin,projector-interp100,vision,projector-interp100,shuffled_image,count,50,17.562500208616257,-1.9999999329447746,0.35125000417232516,-0.039999998658895496,0.39125000283122063,33,14,3,0.18187499523162842,0.613750006109476,2000,20261190
vision_minus_shuffle,preference,paired_preference,projector-interp100,vision,projector-interp100,shuffled_image,ocr,50,11.0,6.0,0.22,0.12,0.1,6,1,43,0.0,0.2,2000,20261191
vision_minus_shuffle,preference,sample_preference,projector-interp100,vision,projector-interp100,shuffled_image,ocr,50,30.5,26.0,0.61,0.52,0.09,8,1,41,0.02,0.17,2000,20261192
vision_minus_shuffle,preference,mean_margin,projector-interp100,vision,projector-interp100,shuffled_image,ocr,50,38.66087416921343,-0.894407089551289,0.7732174833842685,-0.01788814179102578,0.7911056251752945,40,10,0,0.5010967359996976,1.1194205632436844,2000,20261193
vision_minus_shuffle,preference,paired_preference,projector-interp100,vision,projector-interp100,shuffled_image,shape,50,24.0,8.0,0.48,0.16,0.32,18,2,30,0.18,0.48,2000,20261194
vision_minus_shuffle,preference,sample_preference,projector-interp100,vision,projector-interp100,shuffled_image,shape,50,37.0,26.0,0.74,0.52,0.22,19,2,29,0.13,0.33,2000,20261195
vision_minus_shuffle,preference,mean_margin,projector-interp100,vision,projector-interp100,shuffled_image,shape,50,247.32812554389238,20.640626314096153,4.946562510877848,0.41281252628192305,4.533749984595925,47,3,0,3.6674999354500324,5.427499995301478,2000,20261196
vision_minus_shuffle,preference,paired_preference,projector-interp100,vision,projector-interp100,shuffled_image,spatial,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261197
vision_minus_shuffle,preference,sample_preference,projector-interp100,vision,projector-interp100,shuffled_image,spatial,50,50.0,6.5,1.0,0.13,0.87,50,0,0,0.81,0.93,2000,20261198
vision_minus_shuffle,preference,mean_margin,projector-interp100,vision,projector-interp100,shuffled_image,spatial,50,199.2473962852091,-114.94324076877092,3.984947925704182,-2.2988648153754183,6.2838127410796005,50,0,0,5.506734648218844,7.062140818529297,2000,20261199
interpolation_minus_frozen,generation,generation_paired,projector-interp000,vision,frozen-base,vision,overall,300,68.0,19.0,0.22666666666666666,0.06333333333333334,0.16333333333333333,51,2,247,0.12,0.20666666666666667,2000,20261200
interpolation_minus_alpha1,generation,generation_paired,projector-interp000,vision,projector-interp100,vision,overall,300,68.0,77.0,0.22666666666666666,0.25666666666666665,-0.03,21,30,249,-0.07666666666666666,0.016666666666666666,2000,20261201
interpolation_minus_frozen,generation,generation_sample,projector-interp000,vision,frozen-base,vision,overall,300,113.0,63.5,0.37666666666666665,0.21166666666666667,0.165,99,10,191,0.13166666666666665,0.19833333333333333,2000,20261202
interpolation_minus_alpha1,generation,generation_sample,projector-interp000,vision,projector-interp100,vision,overall,300,113.0,123.0,0.37666666666666665,0.41,-0.03333333333333333,42,55,203,-0.07166666666666667,0.0033333333333333335,2000,20261203
interpolation_minus_frozen,generation,prediction_flip,projector-interp000,vision,frozen-base,vision,overall,300,218.0,111.0,0.7266666666666667,0.37,0.3566666666666667,116,9,175,0.2966666666666667,0.4166666666666667,2000,20261204
interpolation_minus_alpha1,generation,prediction_flip,projector-interp000,vision,projector-interp100,vision,overall,300,218.0,239.0,0.7266666666666667,0.7966666666666666,-0.07,36,57,207,-0.13333333333333333,-0.006666666666666667,2000,20261205
interpolation_minus_frozen,generation,generation_paired,projector-interp000,vision,frozen-base,vision,color,50,7.0,0.0,0.14,0.0,0.14,7,0,43,0.06,0.24,2000,20261206
interpolation_minus_alpha1,generation,generation_paired,projector-interp000,vision,projector-interp100,vision,color,50,7.0,8.0,0.14,0.16,-0.02,6,7,37,-0.16,0.12,2000,20261207
interpolation_minus_frozen,generation,generation_sample,projector-interp000,vision,frozen-base,vision,color,50,18.5,3.0,0.37,0.06,0.31,24,0,26,0.21,0.41,2000,20261208
interpolation_minus_alpha1,generation,generation_sample,projector-interp000,vision,projector-interp100,vision,color,50,18.5,19.0,0.37,0.38,-0.01,15,13,22,-0.14,0.11,2000,20261209
interpolation_minus_frozen,generation,prediction_flip,projector-interp000,vision,frozen-base,vision,color,50,36.0,11.0,0.72,0.22,0.5,25,0,25,0.36,0.64,2000,20261210
interpolation_minus_alpha1,generation,prediction_flip,projector-interp000,vision,projector-interp100,vision,color,50,36.0,35.0,0.72,0.7,0.02,7,6,37,-0.12,0.16,2000,20261211
interpolation_minus_frozen,generation,generation_paired,projector-interp000,vision,frozen-base,vision,coordinate,50,1.0,0.0,0.02,0.0,0.02,1,0,49,0.0,0.06,2000,20261212
interpolation_minus_alpha1,generation,generation_paired,projector-interp000,vision,projector-interp100,vision,coordinate,50,1.0,12.0,0.02,0.24,-0.22,0,11,39,-0.34,-0.12,2000,20261213
interpolation_minus_frozen,generation,generation_sample,projector-interp000,vision,frozen-base,vision,coordinate,50,8.5,0.0,0.17,0.0,0.17,16,0,34,0.1,0.24,2000,20261214
interpolation_minus_alpha1,generation,generation_sample,projector-interp000,vision,projector-interp100,vision,coordinate,50,8.5,25.5,0.17,0.51,-0.34,0,28,22,-0.44,-0.25,2000,20261215
interpolation_minus_frozen,generation,prediction_flip,projector-interp000,vision,frozen-base,vision,coordinate,50,21.0,0.0,0.42,0.0,0.42,21,0,29,0.28,0.56,2000,20261216
interpolation_minus_alpha1,generation,prediction_flip,projector-interp000,vision,projector-interp100,vision,coordinate,50,21.0,44.0,0.42,0.88,-0.46,1,24,25,-0.62,-0.3,2000,20261217
interpolation_minus_frozen,generation,generation_paired,projector-interp000,vision,frozen-base,vision,count,50,1.0,0.0,0.02,0.0,0.02,1,0,49,0.0,0.06,2000,20261218
interpolation_minus_alpha1,generation,generation_paired,projector-interp000,vision,projector-interp100,vision,count,50,1.0,1.0,0.02,0.02,0.0,1,1,48,-0.06,0.06,2000,20261219
interpolation_minus_frozen,generation,generation_sample,projector-interp000,vision,frozen-base,vision,count,50,10.0,4.0,0.2,0.08,0.12,15,4,31,0.04,0.21,2000,20261220
interpolation_minus_alpha1,generation,generation_sample,projector-interp000,vision,projector-interp100,vision,count,50,10.0,5.5,0.2,0.11,0.09,11,3,36,0.01,0.17,2000,20261221
interpolation_minus_frozen,generation,prediction_flip,projector-interp000,vision,frozen-base,vision,count,50,38.0,15.0,0.76,0.3,0.46,27,4,19,0.26,0.64,2000,20261222
interpolation_minus_alpha1,generation,prediction_flip,projector-interp000,vision,projector-interp100,vision,count,50,38.0,34.0,0.76,0.68,0.08,10,6,34,-0.08,0.24,2000,20261223
interpolation_minus_frozen,generation,generation_paired,projector-interp000,vision,frozen-base,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261224
interpolation_minus_alpha1,generation,generation_paired,projector-interp000,vision,projector-interp100,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261225
interpolation_minus_frozen,generation,generation_sample,projector-interp000,vision,frozen-base,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261226
interpolation_minus_alpha1,generation,generation_sample,projector-interp000,vision,projector-interp100,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261227
interpolation_minus_frozen,generation,prediction_flip,projector-interp000,vision,frozen-base,vision,ocr,50,40.0,38.0,0.8,0.76,0.04,7,5,38,-0.1,0.18,2000,20261228
interpolation_minus_alpha1,generation,prediction_flip,projector-interp000,vision,projector-interp100,vision,ocr,50,40.0,48.0,0.8,0.96,-0.16,2,10,38,-0.28,-0.04,2000,20261229
interpolation_minus_frozen,generation,generation_paired,projector-interp000,vision,frozen-base,vision,shape,50,20.0,8.0,0.4,0.16,0.24,14,2,34,0.1,0.38,2000,20261230
interpolation_minus_alpha1,generation,generation_paired,projector-interp000,vision,projector-interp100,vision,shape,50,20.0,6.0,0.4,0.12,0.28,14,0,36,0.16,0.42,2000,20261231
interpolation_minus_frozen,generation,generation_sample,projector-interp000,vision,frozen-base,vision,shape,50,31.5,26.0,0.63,0.52,0.11,16,6,28,0.02,0.2,2000,20261232
interpolation_minus_alpha1,generation,generation_sample,projector-interp000,vision,projector-interp100,vision,shape,50,31.5,23.0,0.63,0.46,0.17,16,0,34,0.1,0.24,2000,20261233
