family,modality,metric,checkpoint_a,condition_a,checkpoint_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,shuffled_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261090
checkpoint_minus_baseline,generation,prediction_flip,step-000000,vision,step-001500,vision,coordinate,50,0.0,26.0,0.0,0.52,-0.52,0,26,24,-0.66,-0.38,2000,20261091
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,background_matched_aux,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261092
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,blind,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261093
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,paired_counterfactual_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261094
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,shuffled_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261095
checkpoint_minus_baseline,generation,generation_paired,step-000000,vision,step-001500,vision,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261096
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,background_matched_aux,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261097
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,blind,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261098
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,paired_counterfactual_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261099
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,shuffled_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261100
checkpoint_minus_baseline,generation,generation_sample,step-000000,vision,step-001500,vision,count,50,0.0,5.5,0.0,0.11,-0.11,0,11,39,-0.17,-0.06,2000,20261101
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,background_matched_aux,count,50,33.0,34.0,0.66,0.68,-0.02,11,12,27,-0.22,0.16,2000,20261102
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,blind,count,50,33.0,0.0,0.66,0.0,0.66,33,0,17,0.52,0.8,2000,20261103
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,paired_counterfactual_image,count,50,33.0,33.0,0.66,0.66,0.0,0,0,50,0.0,0.0,2000,20261104
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,shuffled_image,count,50,33.0,36.0,0.66,0.72,-0.06,10,13,27,-0.24,0.12,2000,20261105
checkpoint_minus_baseline,generation,prediction_flip,step-000000,vision,step-001500,vision,count,50,33.0,0.0,0.66,0.0,0.66,33,0,17,0.54,0.8,2000,20261106
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,background_matched_aux,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261107
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,blind,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261108
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,paired_counterfactual_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261109
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,shuffled_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261110
checkpoint_minus_baseline,generation,generation_paired,step-000000,vision,step-001500,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261111
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,background_matched_aux,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261112
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,blind,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261113
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,paired_counterfactual_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261114
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,shuffled_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261115
checkpoint_minus_baseline,generation,generation_sample,step-000000,vision,step-001500,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261116
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,background_matched_aux,ocr,50,35.0,37.0,0.7,0.74,-0.04,10,12,28,-0.22,0.14,2000,20261117
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,blind,ocr,50,35.0,0.0,0.7,0.0,0.7,35,0,15,0.58,0.82,2000,20261118
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,paired_counterfactual_image,ocr,50,35.0,35.0,0.7,0.7,0.0,0,0,50,0.0,0.0,2000,20261119
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,shuffled_image,ocr,50,35.0,37.0,0.7,0.74,-0.04,7,9,34,-0.2,0.12,2000,20261120
checkpoint_minus_baseline,generation,prediction_flip,step-000000,vision,step-001500,vision,ocr,50,35.0,25.0,0.7,0.5,0.2,15,5,30,0.04,0.36,2000,20261121
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,background_matched_aux,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261122
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,blind,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261123
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,paired_counterfactual_image,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261124
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,shuffled_image,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261125
checkpoint_minus_baseline,generation,generation_paired,step-000000,vision,step-001500,vision,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261126
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,background_matched_aux,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261127
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,blind,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261128
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,paired_counterfactual_image,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261129
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,shuffled_image,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261130
checkpoint_minus_baseline,generation,generation_sample,step-000000,vision,step-001500,vision,shape,50,0.0,13.0,0.0,0.26,-0.26,0,26,24,-0.33,-0.19,2000,20261131
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,background_matched_aux,shape,50,46.0,27.0,0.92,0.54,0.38,22,3,25,0.22,0.54,2000,20261132
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,blind,shape,50,46.0,0.0,0.92,0.0,0.92,46,0,4,0.84,0.98,2000,20261133
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,paired_counterfactual_image,shape,50,46.0,46.0,0.92,0.92,0.0,0,0,50,0.0,0.0,2000,20261134
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,shuffled_image,shape,50,46.0,45.0,0.92,0.9,0.02,5,4,41,-0.1,0.14,2000,20261135
checkpoint_minus_baseline,generation,prediction_flip,step-000000,vision,step-001500,vision,shape,50,46.0,0.0,0.92,0.0,0.92,46,0,4,0.84,0.98,2000,20261136
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,background_matched_aux,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261137
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,blind,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261138
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,paired_counterfactual_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261139
vision_minus_condition,generation,generation_paired,step-000000,vision,step-000000,shuffled_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261140
checkpoint_minus_baseline,generation,generation_paired,step-000000,vision,step-001500,vision,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261141
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,background_matched_aux,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261142
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,blind,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261143
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,paired_counterfactual_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261144
vision_minus_condition,generation,generation_sample,step-000000,vision,step-000000,shuffled_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261145
checkpoint_minus_baseline,generation,generation_sample,step-000000,vision,step-001500,vision,spatial,50,0.0,11.0,0.0,0.22,-0.22,0,22,28,-0.29,-0.15,2000,20261146
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,background_matched_aux,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261147
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,blind,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261148
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,paired_counterfactual_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261149
vision_minus_condition,generation,prediction_flip,step-000000,vision,step-000000,shuffled_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261150
checkpoint_minus_baseline,generation,prediction_flip,step-000000,vision,step-001500,vision,spatial,50,0.0,11.0,0.0,0.22,-0.22,0,11,39,-0.34,-0.12,2000,20261151
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,background_matched_aux,overall,300,0.0,0.0,0.0,0.0,0.0,0,0,300,0.0,0.0,2000,20261152
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,blind,overall,300,0.0,0.0,0.0,0.0,0.0,0,0,300,0.0,0.0,2000,20261153
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,paired_counterfactual_image,overall,300,0.0,0.0,0.0,0.0,0.0,0,0,300,0.0,0.0,2000,20261154
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,shuffled_image,overall,300,0.0,0.0,0.0,0.0,0.0,0,0,300,0.0,0.0,2000,20261155
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,background_matched_aux,overall,300,40.5,44.0,0.135,0.14666666666666667,-0.011666666666666667,12,19,269,-0.03,0.006666666666666667,2000,20261156
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,blind,overall,300,40.5,0.0,0.135,0.0,0.135,81,0,219,0.11166666666666666,0.16,2000,20261157
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,paired_counterfactual_image,overall,300,40.5,40.5,0.135,0.135,0.0,0,0,300,0.0,0.0,2000,20261158
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,shuffled_image,overall,300,40.5,44.0,0.135,0.14666666666666667,-0.011666666666666667,8,15,277,-0.028333333333333332,0.0033333333333333335,2000,20261159
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,background_matched_aux,overall,300,82.0,51.0,0.2733333333333333,0.17,0.10333333333333333,53,22,225,0.05,0.15666666666666668,2000,20261160
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,blind,overall,300,82.0,0.0,0.2733333333333333,0.0,0.2733333333333333,82,0,218,0.22333333333333333,0.32666666666666666,2000,20261161
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,paired_counterfactual_image,overall,300,82.0,82.0,0.2733333333333333,0.2733333333333333,0.0,0,0,300,0.0,0.0,2000,20261162
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,shuffled_image,overall,300,82.0,57.0,0.2733333333333333,0.19,0.08333333333333333,54,29,217,0.023333333333333334,0.14,2000,20261163
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,background_matched_aux,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261164
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,blind,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261165
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,paired_counterfactual_image,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261166
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,shuffled_image,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261167
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,background_matched_aux,color,50,11.0,9.0,0.22,0.18,0.04,12,8,30,-0.05,0.13,2000,20261168
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,blind,color,50,11.0,0.0,0.22,0.0,0.22,22,0,28,0.15,0.29,2000,20261169
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,paired_counterfactual_image,color,50,11.0,11.0,0.22,0.22,0.0,0,0,50,0.0,0.0,2000,20261170
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,shuffled_image,color,50,11.0,9.0,0.22,0.18,0.04,8,4,38,-0.03,0.11,2000,20261171
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,background_matched_aux,color,50,20.0,3.0,0.4,0.06,0.34,20,3,27,0.18,0.5,2000,20261172
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,blind,color,50,20.0,0.0,0.4,0.0,0.4,20,0,30,0.28,0.54,2000,20261173
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,paired_counterfactual_image,color,50,20.0,20.0,0.4,0.4,0.0,0,0,50,0.0,0.0,2000,20261174
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,shuffled_image,color,50,20.0,17.0,0.4,0.34,0.06,13,10,27,-0.12,0.24,2000,20261175
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,background_matched_aux,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261176
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,blind,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261177
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,paired_counterfactual_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261178
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,shuffled_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261179
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,background_matched_aux,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261180
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,blind,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261181
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,paired_counterfactual_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261182
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,shuffled_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261183
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,background_matched_aux,coordinate,50,26.0,28.0,0.52,0.56,-0.04,11,13,26,-0.24,0.16,2000,20261184
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,blind,coordinate,50,26.0,0.0,0.52,0.0,0.52,26,0,24,0.38,0.66,2000,20261185
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,paired_counterfactual_image,coordinate,50,26.0,26.0,0.52,0.52,0.0,0,0,50,0.0,0.0,2000,20261186
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,shuffled_image,coordinate,50,26.0,21.0,0.52,0.42,0.1,14,9,27,-0.08,0.28,2000,20261187
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,background_matched_aux,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261188
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,blind,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261189
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,paired_counterfactual_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261190
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,shuffled_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261191
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,background_matched_aux,count,50,5.5,5.5,0.11,0.11,0.0,0,0,50,0.0,0.0,2000,20261192
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,blind,count,50,5.5,0.0,0.11,0.0,0.11,11,0,39,0.06,0.17,2000,20261193
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,paired_counterfactual_image,count,50,5.5,5.5,0.11,0.11,0.0,0,0,50,0.0,0.0,2000,20261194
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,shuffled_image,count,50,5.5,5.5,0.11,0.11,0.0,0,0,50,0.0,0.0,2000,20261195
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,background_matched_aux,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261196
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,blind,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261197
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,paired_counterfactual_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261198
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,shuffled_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261199
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,background_matched_aux,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261200
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,blind,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261201
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,paired_counterfactual_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261202
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,shuffled_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261203
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,background_matched_aux,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261204
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,blind,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261205
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,paired_counterfactual_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261206
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,shuffled_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261207
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,background_matched_aux,ocr,50,25.0,20.0,0.5,0.4,0.1,11,6,33,-0.06,0.26,2000,20261208
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,blind,ocr,50,25.0,0.0,0.5,0.0,0.5,25,0,25,0.36,0.64,2000,20261209
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,paired_counterfactual_image,ocr,50,25.0,25.0,0.5,0.5,0.0,0,0,50,0.0,0.0,2000,20261210
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,shuffled_image,ocr,50,25.0,19.0,0.5,0.38,0.12,16,10,24,-0.08,0.3,2000,20261211
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,background_matched_aux,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261212
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,blind,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261213
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,paired_counterfactual_image,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261214
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,shuffled_image,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261215
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,background_matched_aux,shape,50,13.0,13.0,0.26,0.26,0.0,0,0,50,0.0,0.0,2000,20261216
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,blind,shape,50,13.0,0.0,0.26,0.0,0.26,26,0,24,0.19,0.33,2000,20261217
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,paired_counterfactual_image,shape,50,13.0,13.0,0.26,0.26,0.0,0,0,50,0.0,0.0,2000,20261218
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,shuffled_image,shape,50,13.0,13.0,0.26,0.26,0.0,0,0,50,0.0,0.0,2000,20261219
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,background_matched_aux,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261220
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,blind,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261221
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,paired_counterfactual_image,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261222
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,shuffled_image,shape,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261223
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,background_matched_aux,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261224
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,blind,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261225
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,paired_counterfactual_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261226
vision_minus_condition,generation,generation_paired,step-001500,vision,step-001500,shuffled_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261227
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,background_matched_aux,spatial,50,11.0,16.5,0.22,0.33,-0.11,0,11,39,-0.17,-0.06,2000,20261228
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,blind,spatial,50,11.0,0.0,0.22,0.0,0.22,22,0,28,0.15,0.29,2000,20261229
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,paired_counterfactual_image,spatial,50,11.0,11.0,0.22,0.22,0.0,0,0,50,0.0,0.0,2000,20261230
vision_minus_condition,generation,generation_sample,step-001500,vision,step-001500,shuffled_image,spatial,50,11.0,16.5,0.22,0.33,-0.11,0,11,39,-0.17,-0.05,2000,20261231
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,background_matched_aux,spatial,50,11.0,0.0,0.22,0.0,0.22,11,0,39,0.12,0.34,2000,20261232
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,blind,spatial,50,11.0,0.0,0.22,0.0,0.22,11,0,39,0.1,0.34,2000,20261233
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,paired_counterfactual_image,spatial,50,11.0,11.0,0.22,0.22,0.0,0,0,50,0.0,0.0,2000,20261234
vision_minus_condition,generation,prediction_flip,step-001500,vision,step-001500,shuffled_image,spatial,50,11.0,0.0,0.22,0.0,0.22,11,0,39,0.12,0.34,2000,20261235
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,overall,300,50.0,45.0,0.16666666666666666,0.15,0.016666666666666666,5,0,295,0.0033333333333333335,0.03333333333333333,2000,20261236
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,blind,overall,300,50.0,0.0,0.16666666666666666,0.0,0.16666666666666666,50,0,250,0.12666666666666668,0.21,2000,20261237
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,overall,300,50.0,50.0,0.16666666666666666,0.16666666666666666,0.0,0,0,300,0.0,0.0,2000,20261238
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,shuffled_image,overall,300,50.0,1.0,0.16666666666666666,0.0033333333333333335,0.16333333333333333,49,0,251,0.12333333333333334,0.20666666666666667,2000,20261239
checkpoint_minus_baseline,generation,generation_paired,shape-projector-step50,vision,step-001500,vision,overall,300,50.0,0.0,0.16666666666666666,0.0,0.16666666666666666,50,0,250,0.12666666666666668,0.21,2000,20261240
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,overall,300,80.5,78.0,0.2683333333333333,0.26,0.008333333333333333,5,0,295,0.0016666666666666668,0.016666666666666666,2000,20261241
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,blind,overall,300,80.5,0.0,0.2683333333333333,0.0,0.2683333333333333,111,0,189,0.225,0.31333333333333335,2000,20261242
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,overall,300,80.5,80.5,0.2683333333333333,0.2683333333333333,0.0,0,0,300,0.0,0.0,2000,20261243
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,shuffled_image,overall,300,80.5,36.5,0.2683333333333333,0.12166666666666667,0.14666666666666667,55,0,245,0.10833333333333334,0.185,2000,20261244
checkpoint_minus_baseline,generation,generation_sample,shape-projector-step50,vision,step-001500,vision,overall,300,80.5,40.5,0.2683333333333333,0.135,0.13333333333333333,74,18,208,0.095,0.17333333333333334,2000,20261245
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,overall,300,79.0,60.0,0.2633333333333333,0.2,0.06333333333333334,27,8,265,0.023333333333333334,0.1,2000,20261246
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,blind,overall,300,79.0,0.0,0.2633333333333333,0.0,0.2633333333333333,79,0,221,0.21333333333333335,0.31333333333333335,2000,20261247
