checkpoint,examples_seen,task,metric,a,b,denominator,mean_a,mean_b,mean_gap,ci95_low,ci95_high,a_only_better,b_only_better,equal,bootstrap_samples,seed
step-002000,16000,overall,mean_margin,,,1200,0.008085266179508633,0.0,0.008085266179508633,0.006056396536174274,0.010060914042213603,614,350,236,2000,20264805
step-002000,16000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264814
step-002000,16000,color,mean_margin,,,200,0.0062500017881393435,0.0,0.0062500017881393435,0.0025000011920928954,0.010000002384185792,74,37,89,2000,20264815
step-002000,16000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264824
step-002000,16000,coordinate,mean_margin,,,200,0.0014640891551971436,0.0,0.0014640891551971436,-0.0007879877090454101,0.0036499035358428956,94,86,20,2000,20264825
step-002000,16000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264834
step-002000,16000,count,mean_margin,,,200,0.0031249982118606565,0.0,0.0031249982118606565,0.00046874865889549253,0.005937496721744537,62,53,85,2000,20264835
step-002000,16000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264844
step-002000,16000,ocr,mean_margin,,,200,-0.007258511622746786,0.0,-0.007258511622746786,-0.014497652576083259,-0.0010868006774357342,90,110,0,2000,20264845
step-002000,16000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264854
step-002000,16000,shape,mean_margin,,,200,0.04468751966953278,0.0,0.04468751966953278,0.037968764901161196,0.05125001847743988,144,14,42,2000,20264855
step-002000,16000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264864
step-002000,16000,spatial,mean_margin,,,200,0.00024349987506866455,0.0,0.00024349987506866455,0.0001850704848766327,0.0003019361197948456,150,50,0,2000,20264865
step-002000,16000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20264904
step-002000,16000,overall,mean_margin,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20264905
step-002000,16000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264914
step-002000,16000,color,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264915
step-002000,16000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264924
step-002000,16000,coordinate,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264925
step-002000,16000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264934
step-002000,16000,count,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264935
step-002000,16000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264944
step-002000,16000,ocr,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264945
step-002000,16000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264954
step-002000,16000,shape,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264955
step-002000,16000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264964
step-002000,16000,spatial,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264965
step-002000,16000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20265004
step-002000,16000,overall,mean_margin,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20265005
step-002000,16000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265014
step-002000,16000,color,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265015
step-002000,16000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265024
step-002000,16000,coordinate,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265025
step-002000,16000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265034
step-002000,16000,count,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265035
step-002000,16000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265044
step-002000,16000,ocr,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265045
step-002000,16000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265054
step-002000,16000,shape,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265055
step-002000,16000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265064
step-002000,16000,spatial,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265065
step-002000,16000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20265104
step-002000,16000,overall,mean_margin,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20265105
step-002000,16000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265114
step-002000,16000,color,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265115
step-002000,16000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265124
step-002000,16000,coordinate,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265125
step-002000,16000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265134
step-002000,16000,count,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265135
step-002000,16000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265144
step-002000,16000,ocr,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265145
step-002000,16000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265154
step-002000,16000,shape,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265155
step-002000,16000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265164
step-002000,16000,spatial,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265165
step-002000,16000,overall,paired_preference,,,1200,0.0016666666666666668,0.0,0.0016666666666666668,0.0,0.004166666666666667,2,0,1198,2000,20265204
step-002000,16000,overall,mean_margin,,,1200,-0.0013049340903285944,0.0,-0.0013049340903285944,-0.003566746610615931,0.0007608162110286988,458,437,305,2000,20265205
step-002000,16000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265214
step-002000,16000,color,mean_margin,,,200,-0.003437500596046448,0.0,-0.003437500596046448,-0.008281253576278687,0.0009374994039535522,51,64,85,2000,20265215
step-002000,16000,coordinate,paired_preference,,,200,0.01,0.0,0.01,0.0,0.025,2,0,198,2000,20265224
step-002000,16000,coordinate,mean_margin,,,200,-0.0009780120849609375,0.0,-0.0009780120849609375,-0.0033410358428955077,0.001541576385498047,79,88,33,2000,20265225
step-002000,16000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265234
step-002000,16000,count,mean_margin,,,200,-0.0007812482118606567,0.0,-0.0007812482118606567,-0.0034374967217445374,0.0017187516391277313,54,54,92,2000,20265235
step-002000,16000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265244
step-002000,16000,ocr,mean_margin,,,200,0.0005043998899914004,0.0,0.0005043998899914004,-0.006637815804708549,0.007673962683904765,100,100,0,2000,20265245
step-002000,16000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265254
step-002000,16000,shape,mean_margin,,,200,-0.0010937541723251344,0.0,-0.0010937541723251344,-0.008281259536743165,0.0057812464237213135,74,81,45,2000,20265255
step-002000,16000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265264
step-002000,16000,spatial,mean_margin,,,200,-0.0020434893667697906,0.0,-0.0020434893667697906,-0.008048272877931594,0.0036079241335392,100,50,50,2000,20265265
step-002000,16000,overall,paired_preference,,,1200,0.0275,0.0,0.0275,0.018333333333333333,0.0375,33,0,1167,2000,20265304
step-002000,16000,overall,mean_margin,,,1200,0.007855908369142857,0.0,0.007855908369142857,-0.0004961047890403923,0.016399934913903947,561,519,120,2000,20265305
step-002000,16000,color,paired_preference,,,200,0.075,0.0,0.075,0.04,0.115,15,0,185,2000,20265314
step-002000,16000,color,mean_margin,,,200,0.008906250894069672,0.0,0.008906250894069672,-0.0056249997019767765,0.022500003576278686,96,75,29,2000,20265315
step-002000,16000,coordinate,paired_preference,,,200,0.015,0.0,0.015,0.0,0.035,3,0,197,2000,20265324
step-002000,16000,coordinate,mean_margin,,,200,0.017660661935806274,0.0,0.017660661935806274,0.0007733440399169922,0.034522125720977785,104,93,3,2000,20265325
step-002000,16000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265334
step-002000,16000,count,mean_margin,,,200,0.005,0.0,0.005,0.0014062492549419402,0.008593751043081283,74,54,72,2000,20265335
step-002000,16000,ocr,paired_preference,,,200,0.01,0.0,0.01,0.0,0.025,2,0,198,2000,20265344
step-002000,16000,ocr,mean_margin,,,200,-0.015793195917492824,0.0,-0.015793195917492824,-0.0355437801224845,0.00406249265443712,91,109,0,2000,20265345
step-002000,16000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265354
step-002000,16000,shape,mean_margin,,,200,0.03593749970197677,0.0,0.03593749970197677,0.0006250095367431641,0.06968750268220901,103,88,9,2000,20265355
step-002000,16000,spatial,paired_preference,,,200,0.065,0.0,0.065,0.035,0.1,13,0,187,2000,20265364
step-002000,16000,spatial,mean_margin,,,200,-0.004575766399502754,0.0,-0.004575766399502754,-0.020295364782214165,0.012013561055064202,93,100,7,2000,20265365
step-002000,16000,overall,paired_preference,,,1200,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0025,1,0,1199,2000,20265404
step-002000,16000,overall,mean_margin,,,1200,-0.008085266179508633,0.0,-0.008085266179508633,-0.01027419755525059,-0.006057850802465095,350,614,236,2000,20265405
step-002000,16000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265414
step-002000,16000,color,mean_margin,,,200,-0.0062500017881393435,0.0,-0.0062500017881393435,-0.010156250596046447,-0.0023437511920928957,37,74,89,2000,20265415
step-002000,16000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265424
step-002000,16000,coordinate,mean_margin,,,200,-0.0014640891551971436,0.0,-0.0014640891551971436,-0.0036647510528564453,0.0006809759140014648,86,94,20,2000,20265425
step-002000,16000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265434
step-002000,16000,count,mean_margin,,,200,-0.0031249982118606565,0.0,-0.0031249982118606565,-0.005781248509883881,-0.0006249934434890747,53,62,85,2000,20265435
step-002000,16000,ocr,paired_preference,,,200,0.005,0.0,0.005,0.0,0.015,1,0,199,2000,20265444
step-002000,16000,ocr,mean_margin,,,200,0.007258511622746786,0.0,0.007258511622746786,0.000767098722003764,0.014251952977407561,110,90,0,2000,20265445
step-002000,16000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265454
step-002000,16000,shape,mean_margin,,,200,-0.04468751966953278,0.0,-0.04468751966953278,-0.05109376549720764,-0.038437517881393435,14,144,42,2000,20265455
step-002000,16000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265464
step-002000,16000,spatial,mean_margin,,,200,-0.00024349987506866455,0.0,-0.00024349987506866455,-0.0003019338846206665,-0.00018992990255355834,50,150,0,2000,20265465
step-002000,16000,overall,paired_preference,,,1200,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0025,1,0,1199,2000,20265504
step-002000,16000,overall,mean_margin,,,1200,-0.002892296482173223,0.0,-0.002892296482173223,-0.0049893241498678445,-0.0009326075521253387,461,455,284,2000,20265505
step-002000,16000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265514
step-002000,16000,color,mean_margin,,,200,-0.00625,0.0,-0.00625,-0.0103125,-0.001875,41,76,83,2000,20265515
step-002000,16000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265524
step-002000,16000,coordinate,mean_margin,,,200,0.009761320352554321,0.0,0.009761320352554321,0.006787796020507813,0.012555869817733765,118,67,15,2000,20265525
step-002000,16000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265534
step-002000,16000,count,mean_margin,,,200,0.0014062555134296418,0.0,0.0014062555134296418,-0.0012499931454658508,0.003906255811452866,57,41,102,2000,20265535
step-002000,16000,ocr,paired_preference,,,200,0.005,0.0,0.005,0.0,0.015,1,0,199,2000,20265544
step-002000,16000,ocr,mean_margin,,,200,-0.0005748928728557767,0.0,-0.0005748928728557767,-0.0059785747073945765,0.004731014331181858,105,95,0,2000,20265545
step-002000,16000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265554
step-002000,16000,shape,mean_margin,,,200,0.0026562637090682983,0.0,0.0026562637090682983,-0.005156234502792358,0.010468757152557373,90,76,34,2000,20265555
step-002000,16000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20265564
step-002000,16000,spatial,mean_margin,,,200,-0.024352725595235825,0.0,-0.024352725595235825,-0.029794681817293167,-0.018975498750805855,50,100,50,2000,20265565
