checkpoint,examples_seen,task,metric,a,b,denominator,mean_a,mean_b,mean_gap,ci95_low,ci95_high,a_only_better,b_only_better,equal,bootstrap_samples,seed
step-001500,12000,shape,paired_preference,vision,shuffled_image,200,0.13,0.015,0.115,0.07,0.16,23,0,177,2000,20364254
step-001500,12000,shape,mean_margin,vision,shuffled_image,200,0.1329687276482582,-0.024531247317790984,0.1574999749660492,0.11828124165534973,0.1979687213897705,135,61,4,2000,20364255
step-001500,12000,shape,paired_preference,vision,patch_permutation,200,0.13,0.005,0.125,0.085,0.175,26,1,173,2000,20364354
step-001500,12000,shape,mean_margin,vision,patch_permutation,200,0.1329687276482582,0.0024999967217445374,0.13046873092651368,0.08421873569488525,0.17874998986721038,134,62,4,2000,20364355
step-001500,12000,shape,paired_preference,vision,paired_counterfactual_image,200,0.13,0.0,0.13,0.085,0.18,26,0,174,2000,20364454
step-001500,12000,shape,mean_margin,vision,paired_counterfactual_image,200,0.1329687276482582,-0.1329687276482582,0.2659374552965164,0.21937497854232788,0.3134374499320984,167,33,0,2000,20364455
step-001500,12000,shape,paired_preference,vision,background_matched_aux,200,0.13,0.105,0.025,0.005,0.05,5,0,195,2000,20364554
step-001500,12000,shape,mean_margin,vision,background_matched_aux,200,0.1329687276482582,0.17140622258186342,-0.038437494933605196,-0.0471875,-0.029843752086162568,35,128,37,2000,20364555
step-001500,12000,spatial,paired_preference,vision,blind,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20363964
step-001500,12000,spatial,mean_margin,vision,blind,200,-0.04125004634261131,0.0,-0.04125004634261131,-0.049337539002299306,-0.03367505513131618,50,100,50,2000,20363965
step-001500,12000,spatial,paired_preference,vision,blank,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364064
step-001500,12000,spatial,mean_margin,vision,blank,200,-0.04125004634261131,0.0,-0.04125004634261131,-0.04927503250539303,-0.03356255657970905,50,100,50,2000,20364065
step-001500,12000,spatial,paired_preference,vision,same_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364164
step-001500,12000,spatial,mean_margin,vision,same_image,200,-0.04125004634261131,0.0,-0.04125004634261131,-0.049312541037797926,-0.033762558549642566,50,100,50,2000,20364165
step-001500,12000,spatial,paired_preference,vision,shuffled_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364264
step-001500,12000,spatial,mean_margin,vision,shuffled_image,200,-0.04125004634261131,-0.02458268776535988,-0.016667358577251434,-0.023063080757856368,-0.009146721512079238,100,100,0,2000,20364265
step-001500,12000,spatial,paired_preference,vision,patch_permutation,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364364
step-001500,12000,spatial,mean_margin,vision,patch_permutation,200,-0.04125004634261131,-0.002203976660966873,-0.03904606968164444,-0.061827008351683616,-0.014536155834794045,78,112,10,2000,20364365
step-001500,12000,spatial,paired_preference,vision,paired_counterfactual_image,200,0.0,0.25,-0.25,-0.315,-0.19,0,50,150,2000,20364464
step-001500,12000,spatial,mean_margin,vision,paired_counterfactual_image,200,-0.04125004634261131,0.04125004634261131,-0.08250009268522263,-0.09755008563399314,-0.06717510670423507,50,100,50,2000,20364465
step-001500,12000,spatial,paired_preference,vision,background_matched_aux,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364564
step-001500,12000,spatial,mean_margin,vision,background_matched_aux,200,-0.04125004634261131,0.0067484453320503235,-0.047998491674661636,-0.05147885501384735,-0.04451812870800495,0,200,0,2000,20364565
step-002000,16000,overall,paired_preference,vision,blind,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20364904
step-002000,16000,overall,mean_margin,vision,blind,1200,0.008085266179508633,0.0,0.008085266179508633,0.006085486787179156,0.010179573585116675,614,350,236,2000,20364905
step-002000,16000,overall,paired_preference,vision,blank,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20365004
step-002000,16000,overall,mean_margin,vision,blank,1200,0.008085266179508633,0.0,0.008085266179508633,0.0060539226543808765,0.01010928380536655,614,350,236,2000,20365005
step-002000,16000,overall,paired_preference,vision,same_image,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20365104
step-002000,16000,overall,mean_margin,vision,same_image,1200,0.008085266179508633,0.0,0.008085266179508633,0.006015021548857768,0.010065911361149382,614,350,236,2000,20365105
step-002000,16000,overall,paired_preference,vision,shuffled_image,1200,0.0,0.0016666666666666668,-0.0016666666666666668,-0.004166666666666667,0.0,0,2,1198,2000,20365204
step-002000,16000,overall,mean_margin,vision,shuffled_image,1200,0.008085266179508633,-0.0013049340903285944,0.009390200269837227,0.006318907973193938,0.012245727772750554,608,419,173,2000,20365205
step-002000,16000,overall,paired_preference,vision,patch_permutation,1200,0.0,0.0275,-0.0275,-0.0375,-0.018333333333333333,0,33,1167,2000,20365304
step-002000,16000,overall,mean_margin,vision,patch_permutation,1200,0.008085266179508633,0.007855908369142857,0.00022935781036577562,-0.0077288657562836725,0.008761866456577703,552,548,100,2000,20365305
step-002000,16000,overall,paired_preference,vision,paired_counterfactual_image,1200,0.0,0.0008333333333333334,-0.0008333333333333334,-0.0025,0.0,0,1,1199,2000,20365404
step-002000,16000,overall,mean_margin,vision,paired_counterfactual_image,1200,0.008085266179508633,-0.008085266179508633,0.016170532359017265,0.0121079934844895,0.020316406739136532,614,350,236,2000,20365405
step-002000,16000,overall,paired_preference,vision,background_matched_aux,1200,0.0,0.0008333333333333334,-0.0008333333333333334,-0.0025,0.0,0,1,1199,2000,20365504
step-002000,16000,overall,mean_margin,vision,background_matched_aux,1200,0.008085266179508633,-0.002892296482173223,0.010977562661681857,0.008958370742343718,0.013037918531468934,586,409,205,2000,20365505
step-002000,16000,color,paired_preference,vision,blind,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364914
step-002000,16000,color,mean_margin,vision,blind,200,0.0062500017881393435,0.0,0.0062500017881393435,0.0023437511920928957,0.01015625,74,37,89,2000,20364915
step-002000,16000,color,paired_preference,vision,blank,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365014
step-002000,16000,color,mean_margin,vision,blank,200,0.0062500017881393435,0.0,0.0062500017881393435,0.002343750596046448,0.010000001788139343,74,37,89,2000,20365015
step-002000,16000,color,paired_preference,vision,same_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365114
step-002000,16000,color,mean_margin,vision,same_image,200,0.0062500017881393435,0.0,0.0062500017881393435,0.002343751788139343,0.01031250238418579,74,37,89,2000,20365115
step-002000,16000,color,paired_preference,vision,shuffled_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365214
step-002000,16000,color,mean_margin,vision,shuffled_image,200,0.0062500017881393435,-0.003437500596046448,0.009687502384185791,0.004218750596046448,0.015312500596046448,84,49,67,2000,20365215
step-002000,16000,color,paired_preference,vision,patch_permutation,200,0.0,0.075,-0.075,-0.115,-0.04,0,15,185,2000,20365314
step-002000,16000,color,mean_margin,vision,patch_permutation,200,0.0062500017881393435,0.008906250894069672,-0.002656249105930328,-0.01656250059604645,0.011875002384185792,84,93,23,2000,20365315
step-002000,16000,color,paired_preference,vision,paired_counterfactual_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365414
step-002000,16000,color,mean_margin,vision,paired_counterfactual_image,200,0.0062500017881393435,-0.0062500017881393435,0.012500003576278687,0.004687502384185791,0.020000004768371583,74,37,89,2000,20365415
step-002000,16000,color,paired_preference,vision,background_matched_aux,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365514
step-002000,16000,color,mean_margin,vision,background_matched_aux,200,0.0062500017881393435,-0.00625,0.012500001788139344,0.00859375238418579,0.016250001788139342,86,25,89,2000,20365515
step-002000,16000,coordinate,paired_preference,vision,blind,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364924
step-002000,16000,coordinate,mean_margin,vision,blind,200,0.0014640891551971436,0.0,0.0014640891551971436,-0.0006139612197875976,0.0037703049182891846,94,86,20,2000,20364925
step-002000,16000,coordinate,paired_preference,vision,blank,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365024
step-002000,16000,coordinate,mean_margin,vision,blank,200,0.0014640891551971436,0.0,0.0014640891551971436,-0.0007169115543365479,0.0035837841033935546,94,86,20,2000,20365025
step-002000,16000,coordinate,paired_preference,vision,same_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365124
step-002000,16000,coordinate,mean_margin,vision,same_image,200,0.0014640891551971436,0.0,0.0014640891551971436,-0.0008012211322784424,0.003703596591949463,94,86,20,2000,20365125
step-002000,16000,coordinate,paired_preference,vision,shuffled_image,200,0.0,0.01,-0.01,-0.025,0.0,0,2,198,2000,20365224
step-002000,16000,coordinate,mean_margin,vision,shuffled_image,200,0.0014640891551971436,-0.0009780120849609375,0.0024421012401580813,-0.000993044376373291,0.005860605239868164,108,77,15,2000,20365225
step-002000,16000,coordinate,paired_preference,vision,patch_permutation,200,0.0,0.015,-0.015,-0.035,0.0,0,3,197,2000,20365324
step-002000,16000,coordinate,mean_margin,vision,patch_permutation,200,0.0014640891551971436,0.017660661935806274,-0.016196572780609132,-0.03370559334754944,0.0004659104347229004,93,106,1,2000,20365325
step-002000,16000,coordinate,paired_preference,vision,paired_counterfactual_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365424
step-002000,16000,coordinate,mean_margin,vision,paired_counterfactual_image,200,0.0014640891551971436,-0.0014640891551971436,0.002928178310394287,-0.0013792824745178223,0.0072809052467346196,94,86,20,2000,20365425
step-002000,16000,coordinate,paired_preference,vision,background_matched_aux,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365524
step-002000,16000,coordinate,mean_margin,vision,background_matched_aux,200,0.0014640891551971436,0.009761320352554321,-0.008297231197357178,-0.011524566411972047,-0.005114456415176391,83,97,20,2000,20365525
step-002000,16000,count,paired_preference,vision,blind,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364934
step-002000,16000,count,mean_margin,vision,blind,200,0.0031249982118606565,0.0,0.0031249982118606565,0.00046874761581420897,0.005781247913837433,62,53,85,2000,20364935
step-002000,16000,count,paired_preference,vision,blank,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365034
step-002000,16000,count,mean_margin,vision,blank,200,0.0031249982118606565,0.0,0.0031249982118606565,0.0006249992549419403,0.005781251490116119,62,53,85,2000,20365035
step-002000,16000,count,paired_preference,vision,same_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365134
step-002000,16000,count,mean_margin,vision,same_image,200,0.0031249982118606565,0.0,0.0031249982118606565,0.0004687489569187164,0.005937497764825821,62,53,85,2000,20365135
step-002000,16000,count,paired_preference,vision,shuffled_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365234
step-002000,16000,count,mean_margin,vision,shuffled_image,200,0.0031249982118606565,-0.0007812482118606567,0.0039062464237213136,-2.086162567138672e-09,0.007968742698431015,74,57,69,2000,20365235
step-002000,16000,count,paired_preference,vision,patch_permutation,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365334
step-002000,16000,count,mean_margin,vision,patch_permutation,200,0.0031249982118606565,0.005,-0.0018750017881393433,-0.006250005811452865,0.0028124958276748656,62,80,58,2000,20365335
step-002000,16000,count,paired_preference,vision,paired_counterfactual_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365434
step-002000,16000,count,mean_margin,vision,paired_counterfactual_image,200,0.0031249982118606565,-0.0031249982118606565,0.006249996423721313,0.0006249970197677612,0.011562502980232238,62,53,85,2000,20365435
step-002000,16000,count,paired_preference,vision,background_matched_aux,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365534
step-002000,16000,count,mean_margin,vision,background_matched_aux,200,0.0031249982118606565,0.0014062555134296418,0.001718742698431015,-0.0018750059604644776,0.005312494188547135,65,69,66,2000,20365535
step-002000,16000,ocr,paired_preference,vision,blind,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364944
step-002000,16000,ocr,mean_margin,vision,blind,200,-0.007258511622746786,0.0,-0.007258511622746786,-0.01397640761874971,-0.0005788581711905117,90,110,0,2000,20364945
step-002000,16000,ocr,paired_preference,vision,blank,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365044
step-002000,16000,ocr,mean_margin,vision,blank,200,-0.007258511622746786,0.0,-0.007258511622746786,-0.014466772647131062,-0.0004959284805116248,90,110,0,2000,20365045
step-002000,16000,ocr,paired_preference,vision,same_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365144
step-002000,16000,ocr,mean_margin,vision,same_image,200,-0.007258511622746786,0.0,-0.007258511622746786,-0.014053835267112378,-0.0005254189741043747,90,110,0,2000,20365145
step-002000,16000,ocr,paired_preference,vision,shuffled_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365244
step-002000,16000,ocr,mean_margin,vision,shuffled_image,200,-0.007258511622746786,0.0005043998899914004,-0.007762911512738186,-0.0187067700113569,0.002732193878718742,103,97,0,2000,20365245
step-002000,16000,ocr,paired_preference,vision,patch_permutation,200,0.0,0.01,-0.01,-0.025,0.0,0,2,198,2000,20365344
step-002000,16000,ocr,mean_margin,vision,patch_permutation,200,-0.007258511622746786,-0.015793195917492824,0.008534684294746037,-0.010179235833031779,0.02721943670227414,102,98,0,2000,20365345
step-002000,16000,ocr,paired_preference,vision,paired_counterfactual_image,200,0.0,0.005,-0.005,-0.015,0.0,0,1,199,2000,20365444
step-002000,16000,ocr,mean_margin,vision,paired_counterfactual_image,200,-0.007258511622746786,0.007258511622746786,-0.014517023245493572,-0.028628844579060928,-0.0007140533129374571,90,110,0,2000,20365445
step-002000,16000,ocr,paired_preference,vision,background_matched_aux,200,0.0,0.005,-0.005,-0.015,0.0,0,1,199,2000,20365544
step-002000,16000,ocr,mean_margin,vision,background_matched_aux,200,-0.007258511622746786,-0.0005748928728557767,-0.006683618749891009,-0.011577102638426253,-0.002201388518015597,93,107,0,2000,20365545
step-002000,16000,shape,paired_preference,vision,blind,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364954
step-002000,16000,shape,mean_margin,vision,blind,200,0.04468751966953278,0.0,0.04468751966953278,0.038281265497207645,0.051093767881393436,144,14,42,2000,20364955
step-002000,16000,shape,paired_preference,vision,blank,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365054
step-002000,16000,shape,mean_margin,vision,blank,200,0.04468751966953278,0.0,0.04468751966953278,0.03875001668930054,0.051093773245811464,144,14,42,2000,20365055
step-002000,16000,shape,paired_preference,vision,same_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365154
step-002000,16000,shape,mean_margin,vision,same_image,200,0.04468751966953278,0.0,0.04468751966953278,0.038125014305114745,0.05109377026557922,144,14,42,2000,20365155
step-002000,16000,shape,paired_preference,vision,shuffled_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365254
step-002000,16000,shape,mean_margin,vision,shuffled_image,200,0.04468751966953278,-0.0010937541723251344,0.04578127384185791,0.03640627026557922,0.05578126966953278,139,39,22,2000,20365255
step-002000,16000,shape,paired_preference,vision,patch_permutation,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365354
step-002000,16000,shape,mean_margin,vision,patch_permutation,200,0.04468751966953278,0.03593749970197677,0.008750019967556,-0.026562483310699464,0.04406251072883606,107,81,12,2000,20365355
step-002000,16000,shape,paired_preference,vision,paired_counterfactual_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365454
step-002000,16000,shape,mean_margin,vision,paired_counterfactual_image,200,0.04468751966953278,-0.04468751966953278,0.08937503933906556,0.07625003695487977,0.10250004887580871,144,14,42,2000,20365455
step-002000,16000,shape,paired_preference,vision,background_matched_aux,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365554
step-002000,16000,shape,mean_margin,vision,background_matched_aux,200,0.04468751966953278,0.0026562637090682983,0.042031255960464475,0.03687500774860382,0.046875006556510924,159,11,30,2000,20365555
step-002000,16000,spatial,paired_preference,vision,blind,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20364964
step-002000,16000,spatial,mean_margin,vision,blind,200,0.00024349987506866455,0.0,0.00024349987506866455,0.00018506228923797607,0.0003019335865974426,150,50,0,2000,20364965
step-002000,16000,spatial,paired_preference,vision,blank,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365064
step-002000,16000,spatial,mean_margin,vision,blank,200,0.00024349987506866455,0.0,0.00024349987506866455,0.00018993109464645385,0.0003019380569458008,150,50,0,2000,20365065
step-002000,16000,spatial,paired_preference,vision,same_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365164
step-002000,16000,spatial,mean_margin,vision,same_image,200,0.00024349987506866455,0.0,0.00024349987506866455,0.0001850658655166626,0.00030193671584129335,150,50,0,2000,20365165
step-002000,16000,spatial,paired_preference,vision,shuffled_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365264
step-002000,16000,spatial,mean_margin,vision,shuffled_image,200,0.00024349987506866455,-0.0020434893667697906,0.002286989241838455,-0.0033226584643125533,0.007812840342521667,100,100,0,2000,20365265
step-002000,16000,spatial,paired_preference,vision,patch_permutation,200,0.0,0.065,-0.065,-0.105,-0.03,0,13,187,2000,20365364
step-002000,16000,spatial,mean_margin,vision,patch_permutation,200,0.00024349987506866455,-0.004575766399502754,0.0048192662745714186,-0.011520761623978614,0.019854569658637047,104,90,6,2000,20365365
step-002000,16000,spatial,paired_preference,vision,paired_counterfactual_image,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365464
step-002000,16000,spatial,mean_margin,vision,paired_counterfactual_image,200,0.00024349987506866455,-0.00024349987506866455,0.0004869997501373291,0.0003701308369636536,0.0006038796901702881,150,50,0,2000,20365465
step-002000,16000,spatial,paired_preference,vision,background_matched_aux,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20365564
step-002000,16000,spatial,mean_margin,vision,background_matched_aux,200,0.00024349987506866455,-0.024352725595235825,0.02459622547030449,0.019249312058091165,0.030082185193896292,100,100,0,2000,20365565
